time,sensor,temperature
2:06:34 PM,T_APU_SURF_23,60.6
2:06:34 PM,T_APU_SURF_24,63.8
2:06:34 PM,T_APU_SURF_33,65.5
2:06:34 PM,T_APU_SURF_11,67.6
2:06:34 PM,T_APU_SURF_30,62.2
2:06:34 PM,T_APU_SURF_8,62.6
2:06:34 PM,T_APU_SURF_9,62.9
2:06:34 PM,T_APU_SURF_15,64.5
2:06:34 PM,T_APU_SURF_16,65.1
2:06:34 PM,T_APU_SURF_12,62.3
2:06:34 PM,T_APU_SURF_22,67.8
2:06:34 PM,T_APU_SURF_27,66.8
2:06:34 PM,T_APU_SURF_19,66.3
2:06:35 PM,T_APU_SURF_28,57
2:06:35 PM,T_APU_SURF_5,57
2:06:35 PM,T_APU_SURF_7,55.9
2:06:35 PM,T_APU_SURF_26,58.4
2:06:35 PM,T_APU_SURF_31,60.4
2:06:45 PM,T_APU_SURF_28,57.5
2:06:45 PM,T_APU_SURF_5,58.3
2:06:45 PM,T_APU_SURF_7,57.1
2:06:45 PM,T_APU_SURF_26,59.1
2:06:45 PM,T_APU_SURF_31,60.8
2:06:45 PM,T_APU_SURF_21,59.7
2:06:45 PM,T_APU_SURF_10,59.1
2:06:45 PM,T_APU_SURF_20,58.8
2:06:45 PM,T_APU_SURF_29,62.3
2:06:45 PM,T_APU_SURF_13,60.9
2:06:45 PM,T_APU_SURF_25,58.9
2:06:45 PM,T_APU_SURF_32,60.4
2:06:45 PM,T_APU_SURF_23,60.6
2:06:45 PM,T_APU_SURF_24,63.3
2:06:45 PM,T_APU_SURF_33,65.2
2:06:45 PM,T_APU_SURF_11,67.3
2:06:45 PM,T_APU_SURF_30,62.9
2:06:45 PM,T_APU_SURF_8,62.4
2:06:45 PM,T_APU_SURF_9,63.8
2:06:45 PM,T_APU_SURF_15,66.3
2:06:45 PM,T_APU_SURF_16,64
2:06:45 PM,T_APU_SURF_12,62.4
2:06:45 PM,T_APU_SURF_22,65.5
2:06:45 PM,T_APU_SURF_27,66.2
2:06:45 PM,T_APU_SURF_19,66.7
2:06:55 PM,T_APU_SURF_28,57.4
2:06:55 PM,T_APU_SURF_5,57.2
2:06:55 PM,T_APU_SURF_7,57.3
2:06:55 PM,T_APU_SURF_26,58.7
2:06:55 PM,T_APU_SURF_31,60.7
2:06:55 PM,T_APU_SURF_21,58.1
2:06:55 PM,T_APU_SURF_10,60.9
2:06:55 PM,T_APU_SURF_20,59.4
2:06:55 PM,T_APU_SURF_29,60.3
2:06:55 PM,T_APU_SURF_13,61.5
2:06:55 PM,T_APU_SURF_25,59.1
2:06:55 PM,T_APU_SURF_32,59.1
2:06:55 PM,T_APU_SURF_23,61
2:06:55 PM,T_APU_SURF_24,63.9
2:06:55 PM,T_APU_SURF_33,65.8
2:06:55 PM,T_APU_SURF_11,67.5
2:06:55 PM,T_APU_SURF_30,62.9
2:06:55 PM,T_APU_SURF_8,61.9
2:06:55 PM,T_APU_SURF_9,62.7
2:06:55 PM,T_APU_SURF_15,64.7
2:06:55 PM,T_APU_SURF_16,64.2
2:06:55 PM,T_APU_SURF_12,61.5
2:06:55 PM,T_APU_SURF_22,66.6
2:06:55 PM,T_APU_SURF_27,67
2:06:55 PM,T_APU_SURF_19,67.7
2:07:05 PM,T_APU_SURF_25,59.3
2:07:05 PM,T_APU_SURF_32,59.4
2:07:05 PM,T_APU_SURF_23,59.9
2:07:05 PM,T_APU_SURF_24,62.9
2:07:05 PM,T_APU_SURF_33,66.6
2:07:05 PM,T_APU_SURF_11,67.5
2:07:05 PM,T_APU_SURF_30,62.5
2:07:05 PM,T_APU_SURF_8,62
2:07:05 PM,T_APU_SURF_9,63.1
2:07:05 PM,T_APU_SURF_15,64.7
2:07:05 PM,T_APU_SURF_16,63
2:07:05 PM,T_APU_SURF_12,62
2:07:05 PM,T_APU_SURF_22,68.4
2:07:05 PM,T_APU_SURF_27,67.1
2:07:05 PM,T_APU_SURF_19,66.7
2:07:06 PM,T_APU_SURF_28,57.3
2:07:06 PM,T_APU_SURF_5,58
2:07:06 PM,T_APU_SURF_7,55.9
2:07:06 PM,T_APU_SURF_26,57.6
2:07:06 PM,T_APU_SURF_31,61.5
2:07:06 PM,T_APU_SURF_21,58.8
2:07:06 PM,T_APU_SURF_10,59.6
2:07:06 PM,T_APU_SURF_20,59.2
2:07:06 PM,T_APU_SURF_29,60.8
2:07:06 PM,T_APU_SURF_13,60.8
2:07:16 PM,T_APU_SURF_28,57.4
2:07:16 PM,T_APU_SURF_5,58.1
2:07:16 PM,T_APU_SURF_7,57.1
2:07:16 PM,T_APU_SURF_26,58.4
2:07:16 PM,T_APU_SURF_31,60.8
2:07:16 PM,T_APU_SURF_21,59.5
2:07:16 PM,T_APU_SURF_10,60.4
2:07:16 PM,T_APU_SURF_20,59.8
2:07:16 PM,T_APU_SURF_29,61.3
2:07:16 PM,T_APU_SURF_13,60.9
2:07:16 PM,T_APU_SURF_25,58.7
2:07:16 PM,T_APU_SURF_32,58.7
2:07:16 PM,T_APU_SURF_23,61.2
2:07:16 PM,T_APU_SURF_24,64.9
2:07:16 PM,T_APU_SURF_33,65.9
2:07:16 PM,T_APU_SURF_11,67.2
2:07:16 PM,T_APU_SURF_30,62.8
2:07:16 PM,T_APU_SURF_8,61.2
2:07:16 PM,T_APU_SURF_9,62.8
2:07:16 PM,T_APU_SURF_15,64.6
2:07:16 PM,T_APU_SURF_16,64.4
2:07:16 PM,T_APU_SURF_12,62.1
2:07:16 PM,T_APU_SURF_22,66.6
2:07:16 PM,T_APU_SURF_27,67.1
2:07:16 PM,T_APU_SURF_19,66.8
2:07:26 PM,T_APU_SURF_28,58.2
2:07:26 PM,T_APU_SURF_5,58.7
2:07:26 PM,T_APU_SURF_7,56.5
2:07:26 PM,T_APU_SURF_26,59.7
2:07:26 PM,T_APU_SURF_31,61.1
2:07:26 PM,T_APU_SURF_21,59
2:07:26 PM,T_APU_SURF_10,59.1
2:07:26 PM,T_APU_SURF_20,59.3
2:07:26 PM,T_APU_SURF_29,61.6
2:07:26 PM,T_APU_SURF_13,60.7
2:07:26 PM,T_APU_SURF_25,58.9
2:07:26 PM,T_APU_SURF_32,58.6
2:07:26 PM,T_APU_SURF_23,61.3
2:07:26 PM,T_APU_SURF_24,64.6
2:07:26 PM,T_APU_SURF_33,65.1
2:07:26 PM,T_APU_SURF_11,68.4
2:07:26 PM,T_APU_SURF_30,61.8
2:07:26 PM,T_APU_SURF_8,61
2:07:26 PM,T_APU_SURF_9,62.2
2:07:26 PM,T_APU_SURF_15,65.1
2:07:26 PM,T_APU_SURF_16,64.2
2:07:26 PM,T_APU_SURF_12,61
2:07:26 PM,T_APU_SURF_22,67.8
2:07:26 PM,T_APU_SURF_27,66.3
2:07:26 PM,T_APU_SURF_19,68.2
2:07:37 PM,T_APU_SURF_28,57.9
2:07:37 PM,T_APU_SURF_5,58.5
2:07:37 PM,T_APU_SURF_7,56.6
2:07:37 PM,T_APU_SURF_26,58.7
2:07:37 PM,T_APU_SURF_31,60.8
2:07:37 PM,T_APU_SURF_21,57.6
2:07:37 PM,T_APU_SURF_10,59.8
2:07:37 PM,T_APU_SURF_20,59.3
2:07:37 PM,T_APU_SURF_29,60.4
2:07:37 PM,T_APU_SURF_13,61.5
2:07:37 PM,T_APU_SURF_25,59
2:07:37 PM,T_APU_SURF_32,58.5
2:07:37 PM,T_APU_SURF_23,60.8
2:07:37 PM,T_APU_SURF_24,64.5
2:07:37 PM,T_APU_SURF_33,64.6
2:07:37 PM,T_APU_SURF_11,67.3
2:07:37 PM,T_APU_SURF_30,62.7
2:07:37 PM,T_APU_SURF_8,63.1
2:07:37 PM,T_APU_SURF_9,62.9
2:07:37 PM,T_APU_SURF_15,65.5
2:07:37 PM,T_APU_SURF_16,64.2
2:07:37 PM,T_APU_SURF_12,63.3
2:07:37 PM,T_APU_SURF_22,68.2
2:07:37 PM,T_APU_SURF_27,66.5
2:07:37 PM,T_APU_SURF_19,67.7
2:07:47 PM,T_APU_SURF_28,57.3
2:07:47 PM,T_APU_SURF_5,58.5
2:07:47 PM,T_APU_SURF_7,57.1
2:07:47 PM,T_APU_SURF_26,58.2
2:07:47 PM,T_APU_SURF_31,60
2:07:47 PM,T_APU_SURF_21,58.1
2:07:47 PM,T_APU_SURF_10,59.3
2:07:47 PM,T_APU_SURF_20,59
2:07:47 PM,T_APU_SURF_29,61.1
2:07:47 PM,T_APU_SURF_13,61.5
2:07:47 PM,T_APU_SURF_25,58.3
2:07:47 PM,T_APU_SURF_32,58.9
2:07:47 PM,T_APU_SURF_23,60.9
2:07:47 PM,T_APU_SURF_24,64.5
2:07:47 PM,T_APU_SURF_33,65.8
2:07:47 PM,T_APU_SURF_11,68
2:07:47 PM,T_APU_SURF_30,62.6
2:07:47 PM,T_APU_SURF_8,63.1
2:07:47 PM,T_APU_SURF_9,63.5
2:07:47 PM,T_APU_SURF_15,65.3
2:07:47 PM,T_APU_SURF_16,63.7
2:07:47 PM,T_APU_SURF_12,61.9
2:07:47 PM,T_APU_SURF_22,67.1
2:07:47 PM,T_APU_SURF_27,66.8
2:07:47 PM,T_APU_SURF_19,66.7
2:07:57 PM,T_APU_SURF_28,57
2:07:57 PM,T_APU_SURF_5,59
2:07:57 PM,T_APU_SURF_7,56.9
2:07:57 PM,T_APU_SURF_26,58.4
2:07:57 PM,T_APU_SURF_31,60.9
2:07:57 PM,T_APU_SURF_21,58.7
2:07:57 PM,T_APU_SURF_10,59.4
2:07:57 PM,T_APU_SURF_20,59.3
2:07:57 PM,T_APU_SURF_29,61.6
2:07:57 PM,T_APU_SURF_13,61.1
2:07:57 PM,T_APU_SURF_25,58.8
2:07:57 PM,T_APU_SURF_32,59.8
2:07:57 PM,T_APU_SURF_23,61.7
2:07:57 PM,T_APU_SURF_24,64.9
2:07:57 PM,T_APU_SURF_33,64.6
2:07:57 PM,T_APU_SURF_11,67.5
2:07:57 PM,T_APU_SURF_30,62.8
2:07:57 PM,T_APU_SURF_8,63
2:07:57 PM,T_APU_SURF_9,62.5
2:07:57 PM,T_APU_SURF_15,64.9
2:07:57 PM,T_APU_SURF_16,63.7
2:07:57 PM,T_APU_SURF_12,62.6
2:07:57 PM,T_APU_SURF_22,66.7
2:07:57 PM,T_APU_SURF_27,66.6
2:07:57 PM,T_APU_SURF_19,67.2
2:08:08 PM,T_APU_SURF_28,58.2
2:08:08 PM,T_APU_SURF_5,57.1
2:08:08 PM,T_APU_SURF_7,57.1
2:08:08 PM,T_APU_SURF_26,58.9
2:08:08 PM,T_APU_SURF_31,61.6
2:08:08 PM,T_APU_SURF_21,59.7
2:08:08 PM,T_APU_SURF_10,59.5
2:08:08 PM,T_APU_SURF_20,59.4
2:08:08 PM,T_APU_SURF_29,59.6
2:08:08 PM,T_APU_SURF_13,61.5
2:08:08 PM,T_APU_SURF_25,58.1
2:08:08 PM,T_APU_SURF_32,60.1
2:08:08 PM,T_APU_SURF_23,60.6
2:08:08 PM,T_APU_SURF_24,62.8
2:08:08 PM,T_APU_SURF_33,65.4
2:08:08 PM,T_APU_SURF_11,68.5
2:08:08 PM,T_APU_SURF_30,62.5
2:08:08 PM,T_APU_SURF_8,62.1
2:08:08 PM,T_APU_SURF_9,63.4
2:08:08 PM,T_APU_SURF_15,64.9
2:08:08 PM,T_APU_SURF_16,63.2
2:08:08 PM,T_APU_SURF_12,62.2
2:08:08 PM,T_APU_SURF_22,68.1
2:08:08 PM,T_APU_SURF_27,66.1
2:08:08 PM,T_APU_SURF_19,66.3
2:08:18 PM,T_APU_SURF_28,58.2
2:08:18 PM,T_APU_SURF_5,57.4
2:08:18 PM,T_APU_SURF_7,55.7
2:08:18 PM,T_APU_SURF_26,59.8
2:08:18 PM,T_APU_SURF_31,61.4
2:08:18 PM,T_APU_SURF_21,58.9
2:08:18 PM,T_APU_SURF_10,59.5
2:08:18 PM,T_APU_SURF_20,59.8
2:08:18 PM,T_APU_SURF_29,60
2:08:18 PM,T_APU_SURF_13,60.6
2:08:18 PM,T_APU_SURF_25,59
2:08:18 PM,T_APU_SURF_32,59.8
2:08:18 PM,T_APU_SURF_23,61.5
2:08:18 PM,T_APU_SURF_24,64.8
2:08:18 PM,T_APU_SURF_33,64.2
2:08:18 PM,T_APU_SURF_11,67.6
2:08:18 PM,T_APU_SURF_30,62
2:08:18 PM,T_APU_SURF_8,63.1
2:08:18 PM,T_APU_SURF_9,64.1
2:08:18 PM,T_APU_SURF_15,65.6
2:08:18 PM,T_APU_SURF_16,62.7
2:08:18 PM,T_APU_SURF_12,63.5
2:08:18 PM,T_APU_SURF_22,66.5
2:08:18 PM,T_APU_SURF_27,68.1
2:08:18 PM,T_APU_SURF_19,66.9
2:08:28 PM,T_APU_SURF_28,58
2:08:28 PM,T_APU_SURF_5,59.4
2:08:28 PM,T_APU_SURF_7,56.5
2:08:28 PM,T_APU_SURF_26,58.3
2:08:28 PM,T_APU_SURF_31,59.2
2:08:28 PM,T_APU_SURF_21,58.7
2:08:28 PM,T_APU_SURF_10,58.9
2:08:28 PM,T_APU_SURF_20,59.1
2:08:28 PM,T_APU_SURF_29,60.1
2:08:28 PM,T_APU_SURF_13,62.1
2:08:28 PM,T_APU_SURF_25,58.8
2:08:28 PM,T_APU_SURF_32,60.5
2:08:28 PM,T_APU_SURF_23,60.9
2:08:28 PM,T_APU_SURF_24,64
2:08:28 PM,T_APU_SURF_33,66.4
2:08:28 PM,T_APU_SURF_11,68.3
2:08:28 PM,T_APU_SURF_30,62.8
2:08:28 PM,T_APU_SURF_8,61.4
2:08:28 PM,T_APU_SURF_9,63.5
2:08:28 PM,T_APU_SURF_15,64.2
2:08:28 PM,T_APU_SURF_16,63.3
2:08:28 PM,T_APU_SURF_12,62.7
2:08:28 PM,T_APU_SURF_22,68.1
2:08:28 PM,T_APU_SURF_27,66.6
2:08:28 PM,T_APU_SURF_19,67.1
2:08:39 PM,T_APU_SURF_28,57
2:08:39 PM,T_APU_SURF_5,58
2:08:39 PM,T_APU_SURF_7,57.9
2:08:39 PM,T_APU_SURF_26,59.2
2:08:39 PM,T_APU_SURF_31,60.8
2:08:39 PM,T_APU_SURF_21,59.2
2:08:39 PM,T_APU_SURF_10,61
2:08:39 PM,T_APU_SURF_20,58.6
2:08:39 PM,T_APU_SURF_29,62.1
2:08:39 PM,T_APU_SURF_13,60.2
2:08:39 PM,T_APU_SURF_25,58.4
2:08:39 PM,T_APU_SURF_32,61.1
2:08:39 PM,T_APU_SURF_23,61.1
2:08:39 PM,T_APU_SURF_24,64.7
2:08:39 PM,T_APU_SURF_33,66.3
2:08:39 PM,T_APU_SURF_11,67.9
2:08:39 PM,T_APU_SURF_30,63.1
2:08:39 PM,T_APU_SURF_8,61
2:08:39 PM,T_APU_SURF_9,62.7
2:08:39 PM,T_APU_SURF_15,64.3
2:08:39 PM,T_APU_SURF_16,64.2
2:08:39 PM,T_APU_SURF_12,61.9
2:08:39 PM,T_APU_SURF_22,68.2
2:08:39 PM,T_APU_SURF_27,66.6
2:08:39 PM,T_APU_SURF_19,67.3
2:08:49 PM,T_APU_SURF_28,57.3
2:08:49 PM,T_APU_SURF_5,58.6
2:08:49 PM,T_APU_SURF_7,55.5
2:08:49 PM,T_APU_SURF_26,57.8
2:08:49 PM,T_APU_SURF_31,61.1
2:08:49 PM,T_APU_SURF_21,58.6
2:08:49 PM,T_APU_SURF_10,60.5
2:08:49 PM,T_APU_SURF_20,59.6
2:08:49 PM,T_APU_SURF_29,60.4
2:08:49 PM,T_APU_SURF_13,61.1
2:08:49 PM,T_APU_SURF_25,58.8
2:08:49 PM,T_APU_SURF_32,59.2
2:08:49 PM,T_APU_SURF_23,59.8
2:08:49 PM,T_APU_SURF_24,64.7
2:08:49 PM,T_APU_SURF_33,65.5
2:08:49 PM,T_APU_SURF_11,68.6
2:08:49 PM,T_APU_SURF_30,63.3
2:08:49 PM,T_APU_SURF_8,62.9
2:08:49 PM,T_APU_SURF_9,63.8
2:08:49 PM,T_APU_SURF_15,65.2
2:08:49 PM,T_APU_SURF_16,65
2:08:49 PM,T_APU_SURF_12,63
2:08:49 PM,T_APU_SURF_22,67.3
2:08:49 PM,T_APU_SURF_27,66.2
2:08:49 PM,T_APU_SURF_19,66.7
2:08:59 PM,T_APU_SURF_28,57.6
2:08:59 PM,T_APU_SURF_5,58.2
2:08:59 PM,T_APU_SURF_7,57.3
2:08:59 PM,T_APU_SURF_26,59
2:08:59 PM,T_APU_SURF_31,61.3
2:08:59 PM,T_APU_SURF_21,60.1
2:08:59 PM,T_APU_SURF_10,60.5
2:08:59 PM,T_APU_SURF_20,59.1
2:08:59 PM,T_APU_SURF_29,61.2
2:08:59 PM,T_APU_SURF_13,60.9
2:08:59 PM,T_APU_SURF_25,58.2
2:08:59 PM,T_APU_SURF_32,60.2
2:08:59 PM,T_APU_SURF_23,60.7
2:08:59 PM,T_APU_SURF_24,62.9
2:08:59 PM,T_APU_SURF_33,65.6
2:08:59 PM,T_APU_SURF_11,67.5
2:08:59 PM,T_APU_SURF_30,61.7
2:08:59 PM,T_APU_SURF_8,63
2:08:59 PM,T_APU_SURF_9,61.9
2:08:59 PM,T_APU_SURF_15,64.2
2:08:59 PM,T_APU_SURF_16,64.4
2:08:59 PM,T_APU_SURF_12,61.7
2:08:59 PM,T_APU_SURF_22,67.6
2:08:59 PM,T_APU_SURF_27,68.1
2:08:59 PM,T_APU_SURF_19,66
2:09:10 PM,T_APU_SURF_28,57.4
2:09:10 PM,T_APU_SURF_5,58.2
2:09:10 PM,T_APU_SURF_7,56.6
2:09:10 PM,T_APU_SURF_26,58.2
2:09:10 PM,T_APU_SURF_31,60.6
2:09:10 PM,T_APU_SURF_21,60.1
2:09:10 PM,T_APU_SURF_10,60
2:09:10 PM,T_APU_SURF_20,59.9
2:09:10 PM,T_APU_SURF_29,60.6
2:09:10 PM,T_APU_SURF_13,61
2:09:10 PM,T_APU_SURF_25,58.4
2:09:10 PM,T_APU_SURF_32,60.9
2:09:10 PM,T_APU_SURF_23,60.9
2:09:10 PM,T_APU_SURF_24,63.8
2:09:10 PM,T_APU_SURF_33,66.2
2:09:10 PM,T_APU_SURF_11,66.7
2:09:10 PM,T_APU_SURF_30,62.3
2:09:10 PM,T_APU_SURF_8,62.2
2:09:10 PM,T_APU_SURF_9,63.4
2:09:10 PM,T_APU_SURF_15,66
2:09:10 PM,T_APU_SURF_16,64.3
2:09:10 PM,T_APU_SURF_12,63.8
2:09:10 PM,T_APU_SURF_22,66.7
2:09:10 PM,T_APU_SURF_27,65.9
2:09:10 PM,T_APU_SURF_19,65.6
2:09:20 PM,T_APU_SURF_28,58.2
2:09:20 PM,T_APU_SURF_5,58.8
2:09:20 PM,T_APU_SURF_7,57.8
2:09:20 PM,T_APU_SURF_26,58.7
2:09:20 PM,T_APU_SURF_31,62.4
2:09:20 PM,T_APU_SURF_21,59.3
2:09:20 PM,T_APU_SURF_10,60
2:09:20 PM,T_APU_SURF_20,59.6
2:09:20 PM,T_APU_SURF_29,60.7
2:09:20 PM,T_APU_SURF_13,61.7
2:09:20 PM,T_APU_SURF_25,59.2
2:09:20 PM,T_APU_SURF_32,59.8
2:09:20 PM,T_APU_SURF_23,61.1
2:09:20 PM,T_APU_SURF_24,64.6
2:09:20 PM,T_APU_SURF_33,64.6
2:09:20 PM,T_APU_SURF_11,67.9
2:09:20 PM,T_APU_SURF_30,61.8
2:09:20 PM,T_APU_SURF_8,63.5
2:09:20 PM,T_APU_SURF_9,62.6
2:09:20 PM,T_APU_SURF_15,65.7
2:09:20 PM,T_APU_SURF_16,63.8
2:09:20 PM,T_APU_SURF_12,62.3
2:09:20 PM,T_APU_SURF_22,67.6
2:09:20 PM,T_APU_SURF_27,67.2
2:09:20 PM,T_APU_SURF_19,67
2:09:30 PM,T_APU_SURF_28,56.9
2:09:30 PM,T_APU_SURF_5,58.1
2:09:30 PM,T_APU_SURF_7,57.8
2:09:30 PM,T_APU_SURF_26,58.9
2:09:30 PM,T_APU_SURF_31,60.5
2:09:30 PM,T_APU_SURF_21,58.5
2:09:30 PM,T_APU_SURF_10,60.2
2:09:30 PM,T_APU_SURF_20,59.1
2:09:30 PM,T_APU_SURF_29,61
2:09:30 PM,T_APU_SURF_13,60.6
2:09:30 PM,T_APU_SURF_25,58.9
2:09:30 PM,T_APU_SURF_32,59.6
2:09:30 PM,T_APU_SURF_23,61.7
2:09:30 PM,T_APU_SURF_24,64.3
2:09:30 PM,T_APU_SURF_33,65.2
2:09:30 PM,T_APU_SURF_11,67.7
2:09:30 PM,T_APU_SURF_30,62.5
2:09:30 PM,T_APU_SURF_8,62
2:09:30 PM,T_APU_SURF_9,63
2:09:30 PM,T_APU_SURF_15,65.2
2:09:30 PM,T_APU_SURF_16,63
2:09:30 PM,T_APU_SURF_12,62.2
2:09:30 PM,T_APU_SURF_22,67.2
2:09:30 PM,T_APU_SURF_27,66.6
2:09:30 PM,T_APU_SURF_19,67.7
2:09:41 PM,T_APU_SURF_28,58.5
2:09:41 PM,T_APU_SURF_5,58
2:09:41 PM,T_APU_SURF_7,56.6
2:09:41 PM,T_APU_SURF_26,57.8
2:09:41 PM,T_APU_SURF_31,61
2:09:41 PM,T_APU_SURF_21,59.5
2:09:41 PM,T_APU_SURF_10,59.4
2:09:41 PM,T_APU_SURF_20,58.7
2:09:41 PM,T_APU_SURF_29,60.6
2:09:41 PM,T_APU_SURF_13,60.3
2:09:41 PM,T_APU_SURF_25,58.9
2:09:41 PM,T_APU_SURF_32,59.8
2:09:41 PM,T_APU_SURF_23,61.4
2:09:41 PM,T_APU_SURF_24,63.9
2:09:41 PM,T_APU_SURF_33,66.4
2:09:41 PM,T_APU_SURF_11,66.4
2:09:41 PM,T_APU_SURF_30,63.3
2:09:41 PM,T_APU_SURF_8,62.8
2:09:41 PM,T_APU_SURF_9,63.9
2:09:41 PM,T_APU_SURF_15,66.1
2:09:41 PM,T_APU_SURF_16,64.5
2:09:41 PM,T_APU_SURF_12,62.4
2:09:41 PM,T_APU_SURF_22,67.8
2:09:41 PM,T_APU_SURF_27,66.1
2:09:41 PM,T_APU_SURF_19,67.9
2:09:51 PM,T_APU_SURF_28,57.6
2:09:51 PM,T_APU_SURF_5,58.2
2:09:51 PM,T_APU_SURF_7,57.6
2:09:51 PM,T_APU_SURF_26,59.6
2:09:51 PM,T_APU_SURF_31,60.7
2:09:51 PM,T_APU_SURF_21,58.9
2:09:51 PM,T_APU_SURF_10,59.8
2:09:51 PM,T_APU_SURF_20,59.4
2:09:51 PM,T_APU_SURF_29,61.1
2:09:51 PM,T_APU_SURF_13,60.5
2:09:51 PM,T_APU_SURF_25,59.3
2:09:51 PM,T_APU_SURF_32,60.1
2:09:51 PM,T_APU_SURF_23,61.2
2:09:51 PM,T_APU_SURF_24,64.7
2:09:51 PM,T_APU_SURF_33,65.5
2:09:51 PM,T_APU_SURF_11,67.5
2:09:51 PM,T_APU_SURF_30,63.1
2:09:51 PM,T_APU_SURF_8,62.4
2:09:51 PM,T_APU_SURF_9,63
2:09:51 PM,T_APU_SURF_15,64.2
2:09:51 PM,T_APU_SURF_16,64.2
2:09:51 PM,T_APU_SURF_12,61.3
2:09:51 PM,T_APU_SURF_22,68.1
2:09:51 PM,T_APU_SURF_27,66.4
2:09:51 PM,T_APU_SURF_19,66.3
2:10:01 PM,T_APU_SURF_7,57.6
2:10:01 PM,T_APU_SURF_26,59.3
2:10:01 PM,T_APU_SURF_31,60.8
2:10:01 PM,T_APU_SURF_21,59.2
2:10:01 PM,T_APU_SURF_10,59
2:10:01 PM,T_APU_SURF_20,59.2
2:10:01 PM,T_APU_SURF_29,60.8
2:10:01 PM,T_APU_SURF_13,61.7
2:10:01 PM,T_APU_SURF_25,59.2
2:10:01 PM,T_APU_SURF_32,58.8
2:10:01 PM,T_APU_SURF_23,61.5
2:10:01 PM,T_APU_SURF_24,64.5
2:10:01 PM,T_APU_SURF_33,65.1
2:10:01 PM,T_APU_SURF_11,67.4
2:10:01 PM,T_APU_SURF_30,63.6
2:10:01 PM,T_APU_SURF_8,61.6
2:10:01 PM,T_APU_SURF_9,62.2
2:10:01 PM,T_APU_SURF_15,65.8
2:10:01 PM,T_APU_SURF_16,63.6
2:10:01 PM,T_APU_SURF_12,61
2:10:01 PM,T_APU_SURF_22,67.5
2:10:01 PM,T_APU_SURF_27,67.9
2:10:01 PM,T_APU_SURF_19,67.1
2:10:02 PM,T_APU_SURF_28,57.1
2:10:02 PM,T_APU_SURF_5,59.8
2:10:12 PM,T_APU_SURF_28,58.1
2:10:12 PM,T_APU_SURF_5,58.9
2:10:12 PM,T_APU_SURF_7,56.1
2:10:12 PM,T_APU_SURF_26,58.2
2:10:12 PM,T_APU_SURF_31,60.6
2:10:12 PM,T_APU_SURF_21,59.3
2:10:12 PM,T_APU_SURF_10,59.6
2:10:12 PM,T_APU_SURF_20,60.1
2:10:12 PM,T_APU_SURF_29,61.2
2:10:12 PM,T_APU_SURF_13,62.2
2:10:12 PM,T_APU_SURF_25,59.7
2:10:12 PM,T_APU_SURF_32,60.2
2:10:12 PM,T_APU_SURF_23,60.9
2:10:12 PM,T_APU_SURF_24,64
2:10:12 PM,T_APU_SURF_33,64.6
2:10:12 PM,T_APU_SURF_11,68
2:10:12 PM,T_APU_SURF_30,63.5
2:10:12 PM,T_APU_SURF_8,61.6
2:10:12 PM,T_APU_SURF_9,62.9
2:10:12 PM,T_APU_SURF_15,64.6
2:10:12 PM,T_APU_SURF_16,64
2:10:12 PM,T_APU_SURF_12,62.2
2:10:12 PM,T_APU_SURF_22,66.8
2:10:12 PM,T_APU_SURF_27,66.8
2:10:12 PM,T_APU_SURF_19,67.1
2:10:22 PM,T_APU_SURF_28,59.2
2:10:22 PM,T_APU_SURF_5,57.8
2:10:22 PM,T_APU_SURF_7,56.4
2:10:22 PM,T_APU_SURF_26,58.7
2:10:22 PM,T_APU_SURF_31,61.5
2:10:22 PM,T_APU_SURF_21,59
2:10:22 PM,T_APU_SURF_10,60.9
2:10:22 PM,T_APU_SURF_20,60.1
2:10:22 PM,T_APU_SURF_29,60.9
2:10:22 PM,T_APU_SURF_13,62.8
2:10:22 PM,T_APU_SURF_25,60.3
2:10:22 PM,T_APU_SURF_32,59.8
2:10:22 PM,T_APU_SURF_23,62.2
2:10:22 PM,T_APU_SURF_24,63.5
2:10:22 PM,T_APU_SURF_33,65.7
2:10:22 PM,T_APU_SURF_11,67.9
2:10:22 PM,T_APU_SURF_30,62.1
2:10:22 PM,T_APU_SURF_8,62.2
2:10:22 PM,T_APU_SURF_9,61.9
2:10:22 PM,T_APU_SURF_15,65.4
2:10:22 PM,T_APU_SURF_16,64
2:10:22 PM,T_APU_SURF_12,62
2:10:22 PM,T_APU_SURF_22,68.3
2:10:22 PM,T_APU_SURF_27,66.5
2:10:22 PM,T_APU_SURF_19,67.5
2:10:32 PM,T_APU_SURF_32,59.7
2:10:32 PM,T_APU_SURF_23,62.5
2:10:32 PM,T_APU_SURF_24,64.2
2:10:32 PM,T_APU_SURF_33,64.8
2:10:32 PM,T_APU_SURF_11,66.6
2:10:32 PM,T_APU_SURF_30,62.1
2:10:32 PM,T_APU_SURF_8,63.3
2:10:32 PM,T_APU_SURF_9,63.1
2:10:32 PM,T_APU_SURF_15,65.7
2:10:32 PM,T_APU_SURF_16,64
2:10:32 PM,T_APU_SURF_12,62.3
2:10:32 PM,T_APU_SURF_22,65.9
2:10:32 PM,T_APU_SURF_27,66.2
2:10:32 PM,T_APU_SURF_19,68.7
2:10:33 PM,T_APU_SURF_28,58.2
2:10:33 PM,T_APU_SURF_5,59.3
2:10:33 PM,T_APU_SURF_7,56.2
2:10:33 PM,T_APU_SURF_26,59.1
2:10:33 PM,T_APU_SURF_31,61.7
